FreeSpin_Reel_3,7-1;8-1;1-1;7-1;0-1;90-1;1-1;8-1;6-1;7-1;4-1;1-1;3-1;6-1;2-1;4-1;2-1;7-1;2-1;0-1;4-1;0-1;7-1;6-1;2-1;7-1;3-1;5-1;90-1;2-1;8-1;7-1;3-1;2-1;0-1;0-1;3-1;8-1;5-1;1-1;6-1;2-1;94-1;94-1;94-1;5-1;2-1;1-1;3-1;4-1;90-1;6-1;5-1;8-1;0-1;6-1;92-1;92-1;92-1;2-1;3-1;0-1;5-1;1-1;3-1;2-1;4-1;93-1;93-1;93-1;2-1;6-1;0-1;5-1;2-1;90-1;0-1;5-1;7-1;90-1;8-1;6-1;4-1;3-1;5-1;1-1;4-1;8-1;4-1;1-1,							
FreeSpin_Reel_4,1-1;2-1;3-1;7-1;4-1;2-1;93-1;93-1;0-1;3-1;2-1;4-1;2-1;6-1;1-1;8-1;7-1;3-1;0-1;1-1;3-1;90-1;7-1;8-1;0-1;3-1;8-1;1-1;7-1;3-1;6-1;4-1;93-1;93-1;1-1;1-1;0-1;6-1;92-1;92-1;92-1;2-1;3-1;1-1;3-1;7-1;0-1;8-1;7-1;4-1;2-1;0-1;7-1;1-1;8-1;0-1;5-1;0-1;5-1;1-1;5-1;8-1;7-1;2-1;6-1;4-1;7-1;90-1;6-1;5-1;5-1;5-1;1-1;2-1;90-1;6-1;2-1;4-1;6-1;8-1;2-1;2-1;4-1;90-1;6-1;5-1;90-1;4-1;0-1;5-1,						
FreeSpin_Reel_5,1-1;4-1;3-1;0-1;5-1;2-1;0-1;4-1;7-1;6-1;0-1;3-1;8-1;93-1;8-1;1-1;7-1;1-1;6-1;0-1;2-1;3-1;0-1;1-1;7-1;4-1;6-1;5-1;8-1;3-1;1-1;6-1;0-1;92-1;92-1;92-1;2-1;0-1;93-1;2-1;4-1;6-1;4-1;1-1;8-1;8-1;5-1;2-1;4-1;4-1;7-1;1-1;2-1;5-1;4-1;8-1;1-1;7-1;0-1;8-1;3-1;4-1;6-1;5-1;0-1;5-1;4-1;2-1;3-1;5-1;1-1;1-1;7-1;6-1;6-1;7-1;0-1;5-1;1-1;0-1,

Socre_GoldenMammoth_1,#Symbol/GoldenMammoth_J.png,
Socre_GoldenMammoth_2,#Symbol/GoldenMammoth_Q.png,
Socre_GoldenMammoth_3,#Symbol/GoldenMammoth_K.png,
Socre_GoldenMammoth_4,#Symbol/GoldenMammoth_A.png,
Socre_GoldenMammoth_5,#Symbol/GoldenMammoth_Niao.png,
Socre_GoldenMammoth_6,#Symbol/GoldenMammoth_Lu.png,
Socre_GoldenMammoth_7,#Symbol/GoldenMammoth_Wolf.png,
Socre_GoldenMammoth_8,#Symbol/GoldenMammoth_Tiger.png,
Socre_GoldenMammoth_9,#Symbol/GoldenMammoth_Blue.png;
Socre_GoldenMammoth_10,#Symbol/GoldenMammoth_10.png,
Socre_GoldenMammoth_11,#Symbol/GoldenMammoth_9.png,
Socre_GoldenMammoth_H,#Symbol/GoldenMammoth_Golden.png,
Socre_GoldenMammoth_Scatter,#Symbol/GoldenMammoth_Snow.png,
Socre_GoldenMammoth_Wild,#Symbol/GoldenMammoth_Mount.png,

SpineSymbol_0,idleframe-false
SpineSymbol_1,idleframe-false
SpineSymbol_2,idleframe-false
SpineSymbol_3,idleframe-false
SpineSymbol_4,idleframe-false
SpineSymbol_90,idleframe-false
SpineSymbol_92,idleframe-false

isAllLineType,1
lineCount,60
columnNum,5
rowNum,4
reelRunDatas,16;19;22;25;28
reelResType,1
bInclScatter,1
bPlayScatterAction,1
reelEffectRes,WinGoldenMammoth_run
quickStopDelayTime,0
reelMoveSpeed,1888
reelResTime,0.15
reelDownTime,0.1
reelResDis,19
reelBeginJumpTime,0.2
reelBeginJumpHigh,20
musicBg,GoldenMammothSounds/music_goldenmammoth_normal_bg.mp3
musicFsBg,GoldenMammothSounds/music_goldenmammoth_fs_bg.mp3
soundScatterTip,GoldenMammothSounds/sound_goldenmammoth_trigger_scatter.mp3
soundReelDown,GoldenMammothSounds/sound_goldenmammoth_reel_stop.mp3
commonSoundReelDown,Sounds/CommonReelDown_3.mp3
randomSmallSymbolNum,11
showScoreImage,1


fsReelMoveSpeed,2076
fsReelRunDatas,17;21;25;29;33
